provider,dataset,schema,provider_symbol,locked_raw_symbol,instrument_id,completed_trading_date,timestamp_utc,provider_condition_source,provider_condition_raw_status,provider_condition_scope,provider_condition_applies_to_ohlcv_1d,provider_condition_readiness_status,strategy_facing_readiness_status,condition_review_notes
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-06,2026-03-06T00:00:00Z,condition_record_873,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-08,2026-03-08T00:00:00Z,condition_record_874,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-09,2026-03-09T00:00:00Z,condition_record_875,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-10,2026-03-10T00:00:00Z,condition_record_876,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-11,2026-03-11T00:00:00Z,condition_record_877,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-12,2026-03-12T00:00:00Z,condition_record_878,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-13,2026-03-13T00:00:00Z,condition_record_879,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-15,2026-03-15T00:00:00Z,condition_record_880,degraded,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_QUARANTINED_PROVIDER_CONDITION_DEGRADED,BLOCKED_FOR_STRATEGY_USE_PROVIDER_CONDITION,DEGRADED_OR_WARNING_CONDITION_SCOPE_NOT_PROVEN_IRRELEVANT_TO_OHLCV_1D
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-16,2026-03-16T00:00:00Z,condition_record_881,degraded,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_QUARANTINED_PROVIDER_CONDITION_DEGRADED,BLOCKED_FOR_STRATEGY_USE_PROVIDER_CONDITION,DEGRADED_OR_WARNING_CONDITION_SCOPE_NOT_PROVEN_IRRELEVANT_TO_OHLCV_1D
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-17,2026-03-17T00:00:00Z,condition_record_882,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-18,2026-03-18T00:00:00Z,condition_record_883,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-19,2026-03-19T00:00:00Z,condition_record_884,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-20,2026-03-20T00:00:00Z,condition_record_885,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-22,2026-03-22T00:00:00Z,condition_record_886,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-23,2026-03-23T00:00:00Z,condition_record_887,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-24,2026-03-24T00:00:00Z,condition_record_888,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-25,2026-03-25T00:00:00Z,condition_record_889,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-26,2026-03-26T00:00:00Z,condition_record_890,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-27,2026-03-27T00:00:00Z,condition_record_891,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-29,2026-03-29T00:00:00Z,condition_record_892,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-30,2026-03-30T00:00:00Z,condition_record_893,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-03-31,2026-03-31T00:00:00Z,condition_record_894,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-01,2026-04-01T00:00:00Z,condition_record_895,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-02,2026-04-02T00:00:00Z,condition_record_896,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-03,2026-04-03T00:00:00Z,condition_record_897,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-05,2026-04-05T00:00:00Z,condition_record_898,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-06,2026-04-06T00:00:00Z,condition_record_899,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-07,2026-04-07T00:00:00Z,condition_record_900,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-08,2026-04-08T00:00:00Z,condition_record_901,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-09,2026-04-09T00:00:00Z,condition_record_902,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-10,2026-04-10T00:00:00Z,condition_record_903,degraded,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_QUARANTINED_PROVIDER_CONDITION_DEGRADED,BLOCKED_FOR_STRATEGY_USE_PROVIDER_CONDITION,DEGRADED_OR_WARNING_CONDITION_SCOPE_NOT_PROVEN_IRRELEVANT_TO_OHLCV_1D
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-12,2026-04-12T00:00:00Z,condition_record_904,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-13,2026-04-13T00:00:00Z,condition_record_905,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-14,2026-04-14T00:00:00Z,condition_record_906,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-15,2026-04-15T00:00:00Z,condition_record_907,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-16,2026-04-16T00:00:00Z,condition_record_908,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-17,2026-04-17T00:00:00Z,condition_record_909,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-19,2026-04-19T00:00:00Z,condition_record_910,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-20,2026-04-20T00:00:00Z,condition_record_911,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-21,2026-04-21T00:00:00Z,condition_record_912,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-22,2026-04-22T00:00:00Z,condition_record_913,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-23,2026-04-23T00:00:00Z,condition_record_914,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-24,2026-04-24T00:00:00Z,condition_record_915,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-26,2026-04-26T00:00:00Z,condition_record_916,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-27,2026-04-27T00:00:00Z,condition_record_917,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-28,2026-04-28T00:00:00Z,condition_record_918,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-29,2026-04-29T00:00:00Z,condition_record_919,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-04-30,2026-04-30T00:00:00Z,condition_record_920,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-01,2026-05-01T00:00:00Z,condition_record_921,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-03,2026-05-03T00:00:00Z,condition_record_922,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-04,2026-05-04T00:00:00Z,condition_record_923,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-05,2026-05-05T00:00:00Z,condition_record_924,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-06,2026-05-06T00:00:00Z,condition_record_925,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-07,2026-05-07T00:00:00Z,condition_record_926,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-08,2026-05-08T00:00:00Z,condition_record_927,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-10,2026-05-10T00:00:00Z,condition_record_928,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-11,2026-05-11T00:00:00Z,condition_record_929,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-12,2026-05-12T00:00:00Z,condition_record_930,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-13,2026-05-13T00:00:00Z,condition_record_931,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-14,2026-05-14T00:00:00Z,condition_record_932,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-15,2026-05-15T00:00:00Z,condition_record_933,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-17,2026-05-17T00:00:00Z,condition_record_934,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-18,2026-05-18T00:00:00Z,condition_record_935,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-19,2026-05-19T00:00:00Z,condition_record_936,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-20,2026-05-20T00:00:00Z,condition_record_937,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-21,2026-05-21T00:00:00Z,condition_record_938,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-22,2026-05-22T00:00:00Z,condition_record_939,available,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_READY_PROVIDER_CONDITION_NORMAL,NOT_STRATEGY_READY_PROVIDER_CONDITION_GATE,NORMAL_PROVIDER_CONDITION
DATABENTO,GLBX.MDP3,ohlcv-1d,ZTM6,ZTM6,42370722,2026-05-24,2026-05-24T00:00:00Z,condition_record_941,degraded,,UNRESOLVED_UNLESS_OFFICIAL_METADATA_SPECIFIES_SCHEMA_SCOPE,ROW_QUARANTINED_PROVIDER_CONDITION_DEGRADED,BLOCKED_FOR_STRATEGY_USE_PROVIDER_CONDITION,DEGRADED_OR_WARNING_CONDITION_SCOPE_NOT_PROVEN_IRRELEVANT_TO_OHLCV_1D
